segment_id language source channel segment_type speaker_id gender segment_len dialect mic_type phone_type
xcfw E 12502 X1 1c 7385 M 320 nontar - -
xcfw E 12502 X2 1c 1183 F 320 dial=S - -
xcfx E 14121 X1 1c 8640 M 320 dial=S - -
xcfx E 14121 X2 1c 7410 F 320 nontar - -
xcfy E 12926 X1 1c 2265 F 320 dial=E - -
xcfy E 12926 X2 1c 2397 M 320 dial=M - -
xcfz M 13417 A 1s 4781 F 320 dial=M handset cellphone
xcga R 15528 B 30 7236 M 45.42 dial=R handset regular_phone
xcgb R 13152 X1 1c 3685 F 320 dial=R - -
xcgb R 13152 X2 1c 7312 F 320 dial=R - -
xcgc E 11627 A 10 3959 F 12.49 dial=R headphone cellphone
xcgd E 11324 A 30 1901 F 49.3 dial=M handset regular_phone
xcge E 16470 B 1s 6852 F 320 dial=E handset cellphone
xcgf E 11315 A 30 6380 M 63.83 dial=M spkr_phone regular_phone
xcgg E 10521 X1 1c 5891 F 320 nontar - -
xcgg E 10521 X2 1c 6732 F 320 dial=S - -
xcgh E 11600 B 30 4598 M 127.53 dial=R handset regular_phone
xcgi E 10968 A 30 6319 M 36.75 dial=M spkr_phone cordless_phone
xcgj E 15128 B 1s 6436 F 320 dial=E handset regular_phone
xcgk E 12033 B 10 5910 F 15.41 dial=S handset cellphone
xcgl R 15497 X1 1c 1273 M 320 nontar - -
xcgl R 15497 X2 1c 3430 M 320 dial=R - -
xcgm S 13258 X1 1c 4585 M 320 dial=S - -
xcgm S 13258 X2 1c 1755 M 320 dial=S - -
xcgn E 10791 X1 1c 8902 F 320 nontar - -
xcgn E 10791 X2 1c 1909 F 320 dial=E - -
xcgo E 10803 A 10 6040 F 20.38 dial=E handset cellphone
xcgp E 10527 B 30 6363 F 81.79 dial=E handset cellphone
xcgq E 14242 B 1s 4585 M 320 dial=S handset cellphone
xcgr E 11281 B 10 1094 F 12.33 dial=E handset regular_phone
xcgs E 11817 B 1s 8668 M 320 dial=E handset regular_phone
xcgt R 14565 B 30 4981 F 56.72 dial=R handset regular_phone
xcgu E 11598 A 1s 4598 M 320 dial=R handset regular_phone
xcgv E 11695 B 1s 6040 F 320 dial=E handset regular_phone
xcgw R 14949 X1 1c 7903 F 320 dial=R - -
xcgw R 14949 X2 1c 4945 M 320 nontar - -
xcgx R 14555 A 10 4460 M 11.48 dial=R earbud cellphone
xcgy E 12695 B 10 3533 M 9.57 dial=A handset cellphone
xcgz E 13407 A 30 3150 M 133.5 dial=M spkr_phone cordless_phone
xcha M 13413 B 30 8427 M 141.35 dial=M handset regular_phone
xchb E 10373 X1 1c 3967 M 320 dial=S - -
xchb E 10373 X2 1c 3009 F 320 dial=M - -
xchc E 16099 X1 1c 7065 F 320 nontar - -
xchc E 16099 X2 1c 5687 M 320 dial=M - -
xchd E 10564 B 10 3885 M 34.49 dial=E headphone cordless_phone
xche E 16161 B 10 6652 F 10.73 dial=A handset regular_phone
xchf E 11932 X1 1c 2403 F 320 dial=S - -
xchf E 11932 X2 1c 5258 F 320 nontar - -
xchg A 16393 A 1s 4158 M 320 dial=A handset cordless_phone
xchh E 16031 A 10 2450 M 53.32 dial=S handset regular_phone
xchi E 10367 B 10 3097 M 21.03 dial=E handset cordless_phone
xchj E 12873 B 30 1093 F 57.36 dial=E handset cellphone
xchk M 13918 A 30 1148 F 42.78 dial=M handset cordless_phone
xchl E 10335 B 1s 3574 F 320 dial=E handset regular_phone
xchm E 14628 B 1s 8815 F 320 dial=R handset regular_phone
xchn E 12683 B 1s 1300 M 320 dial=E handset cellphone
xcho E 16209 B 10 4158 M 11.68 dial=A handset cordless_phone
xchp A 14641 X1 1c 1737 F 320 nontar - -
xchp A 14641 X2 1c 5811 M 320 dial=A - -
xchq E 12267 X1 1c 2898 M 320 dial=A - -
xchq E 12267 X2 1c 3157 F 320 nontar - -
xchr E 11058 A 30 3304 F 49.05 dial=E handset regular_phone
xchs R 15912 B 10 7312 F 12.62 dial=R earbud cellphone
xcht A 13030 X1 1c 3961 M 320 nontar - -
xcht A 13030 X2 1c 2363 M 320 dial=A - -
xchu E 12911 X1 1c 6446 M 320 dial=M - -
xchu E 12911 X2 1c 1577 M 320 dial=A - -
xchv M 13467 X1 1c 2901 F 320 nontar - -
xchv M 13467 X2 1c 3150 M 320 dial=M - -
xchw E 11693 A 30 1901 F 40.6 dial=M handset regular_phone
xchx R 15860 B 30 5902 M 136.38 dial=R handset cellphone
xchy E 11328 X1 1c 3773 F 320 dial=S - -
xchy E 11328 X2 1c 6380 M 320 dial=M - -
xchz E 11733 B 1s 7521 F 320 dial=E handset cordless_phone
xcia E 14212 B 10 8624 F 13.5 dial=E handset regular_phone
xcib E 14669 X1 1c 2814 F 320 dial=E - -
xcib E 14669 X2 1c 2504 M 320 dial=A - -
xcic E 11628 A 10 3967 M 11.64 dial=S handset regular_phone
xcid S 12292 X1 1c 5038 F 320 dial=S - -
xcid S 12292 X2 1c 7722 F 320 nontar - -
xcie E 11734 A 10 2183 F 14.54 dial=E handset regular_phone
xcif E 10854 B 1s 4322 F 320 dial=E handset regular_phone
xcig E 11726 X1 1c 8668 M 320 dial=E - -
xcig E 11726 X2 1c 6163 F 320 dial=R - -
xcih M 10843 A 10 2308 M 19.72 dial=M headphone cellphone
xcii E 13588 X1 1c 7098 M 320 dial=M - -
xcii E 13588 X2 1c 4685 F 320 dial=R - -
xcij E 10774 A 1s 8625 M 320 dial=M handset cordless_phone
xcik E 10470 B 30 3449 M 66.23 dial=A unknown unknown
xcil M 13186 X1 1c 1437 M 320 nontar - -
xcil M 13186 X2 1c 1519 M 320 dial=M - -
xcim E 13050 B 30 6220 M 56.31 dial=R headphone cordless_phone
xcin E 12280 A 1s 7593 M 320 dial=M handset regular_phone
xcio E 12111 A 10 1014 F 17.7 dial=M spkr_phone cordless_phone
xcip S 10330 B 30 7414 F 41.07 dial=S handset cordless_phone
xciq E 12078 X1 1c z3432 M 320 dial=E - -
xciq E 12078 X2 1c 3372 F 320 dial=S - -
xcir E 11656 X1 1c 8483 M 320 dial=S - -
xcir E 11656 X2 1c 7461 F 320 nontar - -
xcis A 15568 A 1s 6652 F 320 dial=A handset cordless_phone
xcit E 16130 B 10 6968 F 10.9 dial=A handset cellphone
xciu E 15142 A 1s 7236 M 320 dial=R handset regular_phone
xciv E 14669 B 1s 2504 M 320 dial=A headphone regular_phone
xciw E 11891 B 30 5867 F 33.19 dial=E handset regular_phone
xcix E 15195 X1 1c 5586 F 320 dial=R - -
xcix E 15195 X2 1c 6968 F 320 dial=A - -
xciy E 15858 B 30 5902 M 95.19 dial=R handset cellphone
xciz E 11843 B 30 3372 F 59.13 dial=S handset regular_phone
xcja E 14659 B 30 8149 F 48.23 dial=R handset regular_phone
xcjb E 10972 B 10 5236 M 11.67 dial=S handset cellphone
xcjc E 11623 B 10 4267 F 11.92 dial=E unknown unknown
xcjd E 11656 A 1s 8483 M 320 dial=S handset cellphone
xcje M 10609 A 10 4781 F 20.24 dial=M handset regular_phone
xcjf E 10604 B 1s 3449 M 320 dial=A handset regular_phone
xcjg R 14954 B 30 8815 F 26.23 dial=R handset regular_phone
xcjh R 15548 A 30 8398 M 60.97 dial=R handset cellphone
xcji E 11830 B 1s 3097 M 320 dial=E headphone regular_phone
xcjj E 16184 A 30 7884 F 119.79 dial=E handset cellphone
xcjk E 13594 B 10 7813 M 14.61 dial=M spkr_phone cellphone
xcjl M 13600 B 30 2983 F 55.37 dial=M handset cordless_phone
xcjm E 10401 B 30 3097 M 121.34 dial=E handset cordless_phone
xcjn E 12673 X1 1c 4518 M 320 nontar - -
xcjn E 12673 X2 1c 6162 F 320 dial=R - -
xcjo E 10950 A 10 1300 M 27.9 dial=E handset regular_phone
xcjp E 12073 A 1s 3906 F 320 dial=S handset regular_phone
xcjq E 12881 B 1s 1122 F 320 dial=E handset regular_phone
xcjr E 12244 A 30 1645 F 29.96 dial=S handset cellphone
xcjs A 15892 B 1s 3184 F 320 dial=A headphone cordless_phone
xcjt E 15219 B 10 2814 F 10.83 dial=E handset cellphone
xcju R 15519 A 1s 8815 F 320 dial=R handset cordless_phone
xcjv E 12737 B 30 5200 F 66.98 dial=E spkr_phone regular_phone
xcjw E 11560 B 30 2262 F 54.36 dial=S handset cordless_phone
xcjx A 13313 A 1s 1577 M 320 dial=A headphone cellphone
xcjy E 11592 X1 1c 7739 F 320 nontar - -
xcjy E 11592 X2 1c 1979 F 320 dial=E - -
xcjz E 11187 X1 1c 1901 F 320 dial=M - -
xcjz E 11187 X2 1c 4566 M 320 dial=S - -
xcka A 12796 B 10 3449 M 9.93 dial=A handset regular_phone
xckb E 11299 A 10 3807 M 17.88 dial=R handset cellphone
xckc E 10452 A 1s 6674 M 320 dial=S handset cordless_phone
xckd M 12132 B 10 1832 F 12.84 dial=M handset regular_phone
xcke A 15087 B 1s 1076 F 320 dial=A handset cellphone
xckf S 14046 X1 1c 4338 F 320 dial=S - -
xckf S 14046 X2 1c 8835 F 320 dial=S - -
xckg A 16533 X1 1c 8075 F 320 dial=A - -
xckg A 16533 X2 1c 1076 F 320 dial=A - -
xckh A 15065 A 1s 5581 M 320 dial=A headphone regular_phone
xcki E 15114 B 1s 6375 F 320 dial=A handset regular_phone
xckj S 13263 B 30 1755 M 29.26 dial=S handset regular_phone
xckk E 10971 B 30 5236 M 55.23 dial=S handset cellphone
xckl E 13830 X1 1c 1061 F 320 nontar - -
xckl E 13830 X2 1c 5503 F 320 dial=R - -
xckm E 16298 X1 1c 6223 F 320 nontar - -
xckm E 16298 X2 1c 4415 F 320 dial=E - -
xckn A 14491 A 1s 3251 M 320 dial=A earbud cellphone
xcko E 11535 B 1s 2162 F 320 dial=A handset regular_phone
xckp E 10809 A 30 7078 M 60.17 dial=E handset regular_phone
xckq E 15228 A 1s 1218 M 320 dial=E handset cellphone
xckr M 13471 X1 1c 7666 F 320 nontar - -
xckr M 13471 X2 1c 4708 M 320 dial=M - -
xcks E 12493 B 1s 6732 F 320 dial=S handset regular_phone
xckt R 13371 A 10 6348 F 14.87 dial=R handset regular_phone
xcku E 12094 A 10 1289 F 26.81 dial=S handset regular_phone
xckv E 12738 A 10 4856 F 12.88 dial=E handset cellphone
xckw E 15647 A 1s 3689 F 320 dial=S handset cordless_phone
xckx E 13081 X1 1c 8094 F 320 dial=S - -
xckx E 13081 X2 1c 6973 M 320 dial=A - -
xcky E 16016 B 10 5902 M 19.61 dial=R handset cellphone
xckz E 12788 A 30 5586 F 143.24 dial=R headphone cellphone
xcla E 10539 B 1s 6756 M 320 dial=A handset regular_phone
xclb E 13120 B 10 5910 F 11.47 dial=S handset cordless_phone
xclc E 12223 X1 1c 1289 F 320 dial=S - -
xclc E 12223 X2 1c 4784 M 320 nontar - -
xcld E 12238 B 10 1148 F 22.67 dial=M handset regular_phone
xcle E 16112 B 30 8259 M 45.47 dial=E handset cellphone
xclf E 14651 B 30 5290 M 102.16 dial=E handset regular_phone
xclg M 13425 X1 1c 7172 F 320 dial=M - -
xclg M 13425 X2 1c 3150 M 320 dial=M - -
xclh E 10791 B 30 1909 F 30.35 dial=E handset regular_phone
xcli E 11136 B 30 6557 F 32.85 dial=M handset cellphone
xclj E 11531 X1 1c 2525 M 320 dial=E - -
xclj E 11531 X2 1c 3671 F 320 nontar - -
xclk A 13309 A 30 1577 M 31.5 dial=A spkr_phone cellphone
xcll E 13658 X1 1c 6446 M 320 dial=M - -
xcll E 13658 X2 1c 3402 F 320 dial=A - -
xclm E 16016 B 1s 5902 M 320 dial=R handset cellphone
xcln E 16039 B 1s 1398 F 320 dial=A handset regular_phone
xclo E 15137 X1 1c 8815 F 320 dial=R - -
xclo E 15137 X2 1c 5203 M 320 dial=A - -
xclp E 11760 A 10 1300 M 8.82 dial=E handset regular_phone
xclq E 11737 X1 1c 1014 F 320 dial=M - -
xclq E 11737 X2 1c 6579 F 320 nontar - -
xclr E 13695 B 10 8342 F 28.23 dial=M handset cellphone
xcls E 11671 A 10 3370 F 18.6 dial=R handset regular_phone
xclt E 12190 B 1s 1470 M 320 dial=A headphone regular_phone
xclu E 13849 A 10 5826 M 10.94 dial=E handset regular_phone
xclv E 16069 B 1s 4415 F 320 dial=E handset regular_phone
xclw S 15262 A 10 6472 F 12.23 dial=S handset regular_phone
xclx A 14440 X1 1c 2363 M 320 dial=A - -
xclx A 14440 X2 1c 5888 F 320 dial=A - -
xcly E 12091 A 30 4856 F 39.14 dial=E handset cordless_phone
xclz E 15196 A 1s 8835 F 320 dial=S handset regular_phone
xcma E 12103 X1 1c 6363 F 320 dial=E - -
xcma E 12103 X2 1c 5263 M 320 nontar - -
xcmb E 12099 X1 1c 7098 M 320 dial=M - -
xcmb E 12099 X2 1c 4685 F 320 dial=R - -
xcmc E 15300 B 1s 5581 M 320 dial=A handset cellphone
xcmd R 13152 A 10 3685 F 24.02 dial=R handset cellphone
xcme E 11075 A 30 7593 M 99.75 dial=M handset cellphone
xcmf E 10825 B 30 7078 M 57.47 dial=E handset regular_phone
xcmg M 13895 B 10 6206 M 39.11 dial=M handset regular_phone
xcmh E 13658 A 30 6446 M 34.69 dial=M handset regular_phone
xcmi E 10369 X1 1c 3097 M 320 dial=E - -
xcmi E 10369 X2 1c 6095 M 320 nontar - -
xcmj E 12237 B 1s 1148 F 320 dial=M handset cellphone
xcmk E 10803 A 30 6040 F 61.96 dial=E handset cellphone
xcml E 11211 B 10 2864 F 13.86 dial=R handset cellphone
xcmm E 10580 A 1s 8836 M 320 dial=A handset regular_phone
xcmn E 11447 B 10 6436 F 9.31 dial=E handset cellphone
xcmo E 15290 B 10 8367 F 10.19 dial=E handset cellphone
xcmp S 13653 B 30 5038 F 31.58 dial=S handset regular_phone
xcmq E 12321 B 10 2933 F 9.73 dial=E unknown unknown
xcmr S 12007 B 10 8825 F 17.05 dial=S handset cellphone
xcms A 16529 B 10 8075 F 18.74 dial=A handset cordless_phone
xcmt E 15121 B 30 3430 M 32.34 dial=R handset regular_phone
xcmu E 12594 A 1s 4217 M 320 dial=R handset regular_phone
xcmv E 10111 A 10 2183 F 28.23 dial=E handset regular_phone
xcmw E 12177 B 1s 7023 M 320 dial=E handset cordless_phone
xcmx E 11592 B 10 1979 F 10.61 dial=E handset cellphone
xcmy E 10606 B 30 3922 F 34.97 dial=E handset regular_phone
xcmz E 11411 B 30 8854 M 32.11 dial=A handset cellphone
xcna E 12695 B 30 3533 M 50.79 dial=A handset cellphone
xcnb E 12280 A 30 7593 M 34.54 dial=M handset regular_phone
xcnc E 12621 B 10 3372 F 10.6 dial=S handset regular_phone
xcnd E 11859 B 10 1495 F 10.52 dial=R spkr_phone cellphone
xcne R 12641 B 10 5586 F 13.43 dial=R headphone cordless_phone
xcnf E 11583 X1 1c 2403 F 320 dial=S - -
xcnf E 11583 X2 1c 8668 M 320 dial=E - -
xcng E 12514 B 10 8484 M 12.79 dial=S handset cellphone
xcnh E 13868 X1 1c 6032 M 320 nontar - -
xcnh E 13868 X2 1c 7312 F 320 dial=R - -
xcni E 11937 A 30 6171 F 47.53 dial=E handset regular_phone
xcnj E 15210 B 10 5581 M 56.92 dial=A headphone cellphone
xcnk E 12849 X1 1c 5680 F 320 nontar - -
xcnk E 12849 X2 1c 2125 F 320 dial=R - -
xcnl E 15251 B 10 5748 F 10.74 dial=S spkr_phone cordless_phone
xcnm E 12059 B 30 6476 M 33.06 dial=S handset cordless_phone
xcnn E 10803 X1 1c 6040 F 320 dial=E - -
xcnn E 10803 X2 1c 3537 F 320 nontar - -
xcno E 10560 A 30 1901 F 58.19 dial=M handset regular_phone
xcnp E 16435 B 10 5010 F 49.34 dial=A earbud cordless_phone
xcnq E 11814 A 10 7850 F 49.61 dial=A handset cordless_phone
xcnr E 10605 B 1s 3807 M 320 dial=R earbud cellphone
xcns E 14099 B 10 8796 F 10.26 dial=R handset cellphone
xcnt E 16302 B 30 4415 F 77.1 dial=E handset cellphone
xcnu E 14660 B 1s 2504 M 320 dial=A headphone regular_phone
xcnv R 15528 X1 1c 5452 F 320 nontar - -
xcnv R 15528 X2 1c 7236 M 320 dial=R - -
xcnw E 12896 B 1s 7098 M 320 dial=M handset cellphone
xcnx E 13624 A 30 8484 M 51 dial=S handset cellphone
xcny E 12715 B 10 7312 F 12.29 dial=R earbud cellphone
xcnz M 10200 X1 1c 3487 F 320 dial=E - -
xcnz M 10200 X2 1c 4820 F 320 nontar - -
xcoa E 10801 B 10 6938 M 12.67 dial=S handset regular_phone
xcob E 12818 B 1s 6935 M 320 dial=R handset cordless_phone
xcoc A 14453 X1 1c 4314 M 320 dial=A - -
xcoc A 14453 X2 1c 1585 F 320 nontar - -
xcod E 10399 B 1s 6363 F 320 dial=E handset cellphone
xcoe E 13636 X1 1c 5483 F 320 nontar - -
xcoe E 13636 X2 1c 3478 M 320 dial=M - -
xcof E 13698 A 1s 3478 M 320 dial=M headphone regular_phone
xcog A 16152 A 10 z7175 M 10.87 dial=A handset regular_phone
xcoh E 13720 X1 1c 5564 F 320 dial=S - -
xcoh E 13720 X2 1c 5233 F 320 dial=S - -
xcoi E 10560 A 1s 1901 F 320 dial=M handset regular_phone
xcoj E 10365 A 30 8367 F 55.4 dial=E handset cellphone
xcok S 12961 B 1s 2971 F 320 dial=S handset cordless_phone
xcol E 12489 A 10 7240 M 18.8 dial=S handset cordless_phone
xcom E 12989 X1 1c 1289 F 320 dial=S - -
xcom E 12989 X2 1c 2927 F 320 dial=E - -
xcon E 12697 B 30 6163 F 51.43 dial=R handset regular_phone
xcoo M 10557 X1 1c 2308 M 320 dial=M - -
xcoo M 10557 X2 1c 6943 F 320 nontar - -
xcop R 14588 A 1s 8815 F 320 dial=R handset cellphone
xcoq E 12980 B 1s 7031 M 320 dial=S handset regular_phone
xcor E 14478 A 30 7191 M 124.28 dial=A earbud cordless_phone
xcos E 16047 X1 1c 1668 F 320 dial=S - -
xcos E 16047 X2 1c 2456 F 320 nontar - -
xcot R 15519 A 10 8815 F 14.22 dial=R handset cordless_phone
xcou S 10546 B 1s 7414 F 320 dial=S handset cellphone
xcov E 16127 X1 1c 2036 M 320 nontar - -
xcov E 16127 X2 1c 6968 F 320 dial=A - -
xcow R 15548 A 10 8398 M 40.75 dial=R handset cellphone
xcox E 14162 A 1s 5038 F 320 dial=S handset regular_phone
xcoy S 12580 A 30 6367 F 51.63 dial=S handset cordless_phone
xcoz R 15505 A 10 8112 F 33.25 dial=R handset regular_phone
xcpa E 16171 B 10 z7175 M 22.33 dial=A handset regular_phone
xcpb E 10828 A 10 7276 F 24.72 dial=S handset regular_phone
xcpc E 13789 B 30 7293 M 79.18 dial=A earbud cordless_phone
xcpd E 12709 B 1s 1645 F 320 dial=S handset regular_phone
xcpe S 13257 B 30 1755 M 55.69 dial=S handset regular_phone
xcpf S 12017 B 1s 3680 M 320 dial=S handset cordless_phone
xcpg R 15912 A 10 5902 M 12.22 dial=R handset cordless_phone
xcph R 14570 A 10 8815 F 46.94 dial=R handset cordless_phone
xcpi S 12159 X1 1c 4694 F 320 dial=S - -
xcpi S 12159 X2 1c 1462 M 320 nontar - -
xcpj E 11460 A 1s 2183 F 320 dial=E handset regular_phone
xcpk E 10124 A 10 3304 F 22.36 dial=E handset cordless_phone
xcpl E 11324 X1 1c 1901 F 320 dial=M - -
xcpl E 11324 X2 1c 4085 F 320 nontar - -
xcpm R 14946 B 30 8112 F 54.27 dial=R handset regular_phone
xcpn E 15543 A 30 8123 F 34.3 dial=A handset cordless_phone
xcpo E 10067 X1 1c 2525 M 320 dial=E - -
xcpo E 10067 X2 1c 4011 F 320 dial=E - -
xcpp M 13478 A 30 6206 M 73.79 dial=M handset cellphone
xcpq E 11646 A 1s 3836 M 320 dial=S handset cordless_phone
xcpr E 11367 A 30 1909 F 68.77 dial=E handset cellphone
xcps E 11770 B 10 2647 F 17.72 dial=E handset regular_phone
xcpt E 11171 X1 1c 3903 F 320 dial=E - -
xcpt E 11171 X2 1c 4026 F 320 dial=E - -
xcpu E 10750 X1 1c 7338 F 320 nontar - -
xcpu E 10750 X2 1c 7420 M 320 dial=E - -
xcpv A 13305 A 10 8478 M 11.94 dial=A handset cordless_phone
xcpw E 12173 B 1s 2525 M 320 dial=E handset regular_phone
xcpx A 14412 A 10 3251 M 11.28 dial=A handset cellphone
xcpy S 10330 B 1s 7414 F 320 dial=S handset cordless_phone
xcpz E 12819 B 10 3903 F 45.78 dial=E handset cellphone
xcqa E 12812 X1 1c 5184 M 320 nontar - -
xcqa E 12812 X2 1c 8993 F 320 dial=S - -
xcqb E 11341 B 30 7863 F 34.08 dial=M spkr_phone cordless_phone
xcqc E 11136 B 10 6557 F 12.6 dial=M handset cellphone
xcqd E 12766 A 30 1979 F 92.59 dial=E handset cellphone
xcqe A 14479 B 1s 5811 M 320 dial=A handset cellphone
xcqf E 11239 B 30 8962 F 54.4 dial=M handset regular_phone
xcqg E 12811 B 10 6935 M 10.68 dial=R handset regular_phone
xcqh E 12671 B 30 1268 F 73.28 dial=E handset regular_phone
xcqi R 14003 B 1s 2285 F 320 dial=R handset regular_phone
xcqj E 12592 B 10 3684 F 10.86 dial=E headphone regular_phone
xcqk E 13621 B 1s 1614 F 320 dial=M earbud cellphone
xcql A 13278 A 30 7293 M 40.48 dial=A handset cordless_phone
xcqm A 14487 A 10 5811 M 19.06 dial=A handset cellphone
xcqn E 13552 B 10 6162 F 18.26 dial=R handset regular_phone
xcqo E 10528 A 10 5593 F 43.13 dial=M spkr_phone cellphone
xcqp S 12081 B 10 2971 F 11.78 dial=S unknown unknown
xcqq E 10363 B 30 5826 M 41.91 dial=E handset regular_phone
xcqr E 10310 X1 1c 3783 F 320 dial=S - -
xcqr E 10310 X2 1c 1901 F 320 dial=M - -
xcqs E 12299 X1 1c 5910 F 320 dial=S - -
xcqs E 12299 X2 1c 8996 F 320 nontar - -
xcqt E 11747 B 10 8842 M 18.5 dial=A earbud cellphone
xcqu E 15121 A 10 8344 F 85.33 dial=S handset regular_phone
xcqv E 12990 X1 1c 6935 M 320 dial=R - -
xcqv E 12990 X2 1c 6726 F 320 nontar - -
xcqw E 11595 A 30 4598 M 84.92 dial=R handset regular_phone
xcqx E 11093 X1 1c 6496 M 320 nontar - -
xcqx E 11093 X2 1c 1300 M 320 dial=E - -
xcqy E 13537 X1 1c 1199 F 320 dial=R - -
xcqy E 13537 X2 1c 1492 F 320 nontar - -
xcqz E 16251 A 1s 4372 M 320 dial=R earbud cellphone
xcra E 13723 X1 1c 5038 F 320 dial=S - -
xcra E 13723 X2 1c 4306 M 320 nontar - -
xcrb A 13760 B 10 3140 F 17.41 dial=A handset regular_phone
xcrc A 13334 X1 1c 6973 M 320 dial=A - -
xcrc A 13334 X2 1c 4306 M 320 nontar - -
xcrd E 12964 B 10 2285 F 24.07 dial=R headphone cordless_phone
xcre E 15647 X1 1c 3689 F 320 dial=S - -
xcre E 15647 X2 1c 8194 M 320 dial=S - -
xcrf E 12842 X1 1c 2481 F 320 nontar - -
xcrf E 12842 X2 1c 6935 M 320 dial=R - -
xcrg E 11064 A 10 3681 F 9.11 dial=E handset cellphone
xcrh M 12723 B 10 4781 F 9.83 dial=M handset regular_phone
xcri E 11263 A 10 1901 F 21.22 dial=M handset regular_phone
xcrj E 14187 X1 1c 4330 M 320 dial=M - -
xcrj E 14187 X2 1c 2450 M 320 dial=S - -
xcrk E 11096 A 30 6319 M 43.8 dial=M spkr_phone regular_phone
xcrl S 12018 A 30 6367 F 31.67 dial=S handset cellphone
xcrm E 12102 A 1s 3097 M 320 dial=E headphone regular_phone
xcrn E 11615 A 10 7863 F 21.54 dial=M spkr_phone cordless_phone
xcro E 10814 B 30 7078 M 42.77 dial=E handset regular_phone
xcrp E 11039 B 10 3885 M 12.33 dial=E handset cellphone
xcrq M 13411 A 10 7813 M 17.24 dial=M spkr_phone regular_phone
xcrr E 13676 X1 1c 8928 F 320 nontar - -
xcrr E 13676 X2 1c 5670 M 320 dial=M - -
xcrs M 13893 B 30 6206 M 58.51 dial=M handset regular_phone
xcrt S 10546 A 10 1668 F 9.89 dial=S handset cellphone
xcru E 12803 B 10 2159 M 14.38 dial=S handset cordless_phone
xcrv E 10212 X1 1c 7098 M 320 dial=M - -
xcrv E 10212 X2 1c 1122 F 320 dial=E - -
xcrw E 10566 B 1s 3922 F 320 dial=E handset regular_phone
xcrx E 10824 B 10 3773 F 32.64 dial=S handset cellphone
xcry E 12638 A 30 5867 F 95.31 dial=E handset regular_phone
xcrz E 10373 A 10 3967 M 33.36 dial=S earbud cellphone
xcsa E 11239 B 10 8962 F 23.81 dial=M handset regular_phone
xcsb A 15253 A 30 5330 M 55.37 dial=A handset regular_phone
xcsc E 11439 B 1s 6756 M 320 dial=A handset regular_phone
xcsd E 15609 B 10 6175 M 14.92 dial=M earbud regular_phone
xcse R 14576 A 30 4217 M 79.63 dial=R handset cellphone
xcsf E 14629 B 30 8815 F 43.12 dial=R handset regular_phone
xcsg S 13653 B 10 5038 F 11.82 dial=S handset regular_phone
xcsh E 10437 B 1s 5221 F 320 dial=M handset regular_phone
xcsi E 15619 X1 1c 5813 F 320 nontar - -
xcsi E 15619 X2 1c 8367 F 320 dial=E - -
xcsj E 10814 B 10 7078 M 11.95 dial=E handset regular_phone
xcsk E 14784 B 30 8344 F 73.04 dial=S handset regular_phone
xcsl E 11244 A 30 4249 F 37.31 dial=S handset regular_phone
xcsm E 11876 A 30 7023 M 36.78 dial=E handset regular_phone
xcsn E 11168 B 30 1519 M 59 dial=M handset cellphone
xcso E 10969 B 1s 5236 M 320 dial=S handset cellphone
xcsp E 12452 B 10 7657 M 27.23 dial=S handset regular_phone
xcsq E 14892 A 1s 2450 M 320 dial=S handset regular_phone
